time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,set_pitchRate,Setpoint_yawRate,Setpoint_roll,Setpoint_pitch,radio_3,height,heightRate,Setpoint_heightRate,height_PID_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,231,9,7,8,1001,-15,64,-76,-1808,-175,240,-80,-39,0,112,549,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101000,312,-21,-7,-18,975,-15,3,45,-2282,-355,359,-80,-39,0,97,391,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150000,246,-17,13,-13,1000,-76,64,45,-2133,-99,119,-119,0,0,144,458,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,139,-27,-4,5,1025,-15,3,-137,-1506,-162,240,-119,0,0,95,153,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250000,112,-24,-1,7,1031,-76,64,167,-1120,-607,240,-80,-80,0,83,28,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301000,119,-17,-3,7,996,45,-57,-137,-1161,-103,240,-80,0,0,93,49,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350000,120,-11,4,9,996,-76,-57,228,-1163,-300,240,-80,-39,0,88,10,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401000,132,-13,11,12,1009,-15,-118,-260,-1235,-311,359,-80,-39,0,124,148,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450000,150,-29,-2,13,1016,45,-57,106,-1804,-401,359,-160,-39,0,116,147,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,-741,119,-80,-80,0,106,16,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601000,140,-42,-8,11,1004,-260,125,-1,-57,45,-1349,-395,359,-80,-39,0,107,77,,,,,,-118,167,-916,-255,359,-80,-39,0,128,92,-850000,39,12,-1,5,996,-76,3,-15,-696,-162,240,-80,-39,0,112,-25,-1600,0
901000,34,12,-1,-6,989,-15,3,-15,-663,-161,240,-80,-39,0,141,93,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950000,23,6,0,0,982,-15,3,45,-602,-427,119,-80,-80,0,126,63,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001000,17,11,-2,3,994,-76,-57,228,-566,-165,240,-80,-39,0,85,-125,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050000,22,13,3,1,1000,-15,64,45,-830,-385,240,-119,-80,0,91,-111,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101000,25,19,1,-1,995,-15,3,167,-847,-119,240,-119,-39,0,72,-145,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150000,25,20,-1,-5,999,-137,3,-76,-613,-112,359,-80,-39,0,116,21,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201000,21,24,3,6,1010,-15,-118,106,-588,143,240,-80,0,0,106,-18,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250000,23,16,0,4,1000,-76,125,-198,-602,-134,240,-80,-39,0,94,-54,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301000,28,8,0,-2,993,-137,3,106,-861,-185,359,-119,-39,0,130,55,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350000,39,3,1,-3,1002,-15,125,-137,-926,21,359,-119,0,0,80,-126,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401000,42,1,-4,14,1019,-15,3,45,-946,-223,480,-119,-39,0,110,-44,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450000,47,-1,0,3,1012,-76,64,-198,-972,-6,3119,-119,0,2,109,0,-1592,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501000,46,-4,2,2,1008,-15,3,45,-967,-258,359,-119,-39,94,82,48,-1022,171,,,,,,-6,-840,190,,,,,,,,,,,,,,,,,,,,,,,,,,
1701000,127,134,-76,94,1141,2242,2689,-1297,-1207,547,359,-80,-39,218,62,-152,-728,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750000,118,124,42,-82,1061,2913,2445,1082,-1155,259,359,-80,-80,223,140,86,-708,1000,,,,,,1510,491,1571,-1398,1028,359,-119,0,223,118,49,-708,223,,,,,,,,,,,,,,,,
6,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901000,102,221,-17,49,995,-565,3,-809,-831,1055,240,-32001000,27,171,-133,-301,336,-5814,,,,,,-119,0,221,98,-235,-716,221,,,,,,,,,,,,,,,,,,,,,,
2050000,1,190,-41,80,771,-809,-1339,-1785,-473,875,359,-80,-39,221,92,-364,-716,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101000,28,188,70,225,1314,-321,-179,1448,-632,866,359,-80,-39,222,81,-148,-712,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150000,7,160,82,126,987,-4593,-545,6392,-275,466,359,-39,-80,223,123,126,-708,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201000,22,162,-58,221,1934,1754,-667,-809,-597,709,359,-80,-39,222,133,536,-712,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250000,4,138,74,223,1173,-7340,1468,2181,-492,339,240,-80,-80,222,125,545,-712,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301000,-15,124,-3,170,1509,-1175,-57,-992,-377,260,240,-80,-80,221,96,210,-716,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350000,1,57,10,299,1934,472,-1400,-1541,-706,100,359,-119,-39,222,159,400,-712,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401000,-24,35,141,29,661,-3739,3,-3006,-321,-25,359,-80,-39,222,121,-18,-712,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450000,-21,21,-21,-60,536,3157,64,-2030,-339,-109,359,-80,-39,222,82,-327,-712,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000,-9,50,-135,-253,472,4561,552,228,-643,62,359,-119,-39,222,77,-77,-712,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550000,-67,120,-45,-34,835,-260,1651,-931,-306,469,359,-119,-39,221,100,-55,-716,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601000,-45,126,57,47,919,-1602,-362,777,-432,504,240,-119,-39,221,122,11,-716,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650000,-10,209,-8,60,903,-687,308,3646,-406,986,359,-80,-39,223,102,-20,-708,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850000,94,306,79,-188,864,3341,1407,-3250,-1011,1318,359,-80,-80,225,76,-245,-700,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901000,68,285,-72,-158,313,2608,-1522,-172-653,1462,240,-80,0,247,78,-72,-612,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050000,27,262,-54,0,763,350,-1156,1448,-855,1523,359,-119,0,249,141,115,-604,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101000,24,276,-88,75,1404,-2945,125,2303,-606,1376,359,-80,-39,262,140,164,-552,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150000,47,263,-198,11,1562,-2030,-667,-382,-741,1067,359,-80,-80,300,88,-57,-399,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201000,79,233,135,68,789,1082,1102,411,-925,1123,359,-80,-39,321,142,91,-315,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250000,77,237,-119,4,724,-4715,-1583,-992,-1147,1147,240,-119,-39,320,85,21,-320,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301000,82,153,86,-21,700,2425,-728,-382,-945,425,240,-80,-80,322,111,-53,-312,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350000,64,115,-107,53,854,-1175,614,289,-841,436,359,-80,-39,322,100,-64,-312,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401000,18,95,108,170,1000,-1541,1102,-137,-807,325,359,-119,-39,330,129,82,-279,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450000,17,17,64,-32,1327,-931,-1400,838,-569,-128,359,-80,-39,338,89,-110,-248,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501000,40,-105,-57,15,1278,3096,-179,655,-703,-1075,359,-80,-80,350,101,-87,-200,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550000,-53,-58,-151,39,531,1448,2445,289,-384,-570,240,-119,-39,357,130,198,-172,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601000,-38,-126,55,58,1303,5172,-2681,167,-242,-1202,359,-80,-80,370,74,-60,-119,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650000,-49,-176,22,17,742,1632,1590,655,-179,-1256,359,-80,-39,373,132,87,-108,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701000,-153,-240,-171,-31,628,-1236,1285,-198,194,-1631,359,-119,-39,374,99,-124,-103,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750000,-340,-54,-102,110,570,-2701,5008,-626,1280,-316,240,-119,0,374,87,-80,-103,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801000,-343,51,79,-36,1206,-504,-5306,716,1531,-162,359,-80,-80,376,128,106,-96,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901000,-396,521,-68,-218,946,-4593,-1949,1082,2075,2564,359,-39,-80,381,126,44,-75,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950000,-528,783,-49,-116,1033,-5692,186,-748,2375,4322,359,-119,-39,385,96,-93,-60,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404201000,-651,206,52,-94,1125,4012,3,-626,3556,967,359,-39,-39,418,89,-266,0,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4250000,-595,-64,30,-145,1267,3157,-5123,-443,2761,-376,240,-119,0,423,107,-239,0,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4301000,-468,-334,-13,-264,1122,-504,1224,-687,2026,-2175,240,-119,-39,425,107,-73,0,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350000,-361,-665,-17,-166,747,-2396,1041,-260,1635,-4100,359,-80,-39,426,99,-90,0,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4401000,-374,-785,-65,57,852,-1236,2322,350,1713,-4795,359,-80,-39,427,75,-243,0,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450000,-380,-879,-94,47,1272,4866,1346,-870,1747,-5577,359,-80,-80,428,93,-155,0,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501000,-387,-809,124,-144,1232,3890,-484,-2274,1786,-4938,359,-80,-39,427,87,-61,0,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550000,-475,-594,-17,-99,807,-6180,1895,1265,2065,-3923,4650000,-440,-426,90,-38,863,-137,7144,,,,,,-39,428,130,39,0,428,,,,,,,,,,,,,,,,,,,,,,,
4701000,-443,-319,-44,-58,620,-1480,-5611,716,2110,-2089,359,-80,-39,429,97,-163,0,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750000,-390,-343,-189,38,986,-1358,2322,45,1807,-2462,359,-80,-80,433,97,-82,0,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801000,-416,-282,7,195,548,-5814,-1217,289,1721,-1877,359,-119,-39,436,97,-65,0,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850000,-350,-319,6,121,1088,5904,-789,777,1342,-2091,359,-119,-39,441,128,-15,0,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901000,-343,-435,-32,-102,889,-626,-118,838,1300,-2765,359,-119,-39,470,108,-87,0,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950000,-231,-226,193,93,906,-198,2872,-15,880,-1546,359,-80,-39,480,116,-96,0,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050000,-75,-316,-155,-35,506,-2701,2628,-992,-24,-2073,359,-80,-39,486,133,189,0-1602,5435,,,,,,-39,492,111,247,0,492,,,,,,,,,,,,,,,,,,,,,,,
5201000,-51,-270,-79,173,1248,3768,-3595350000,-128,-21,93,-67,1089,-2335,8426,-2945,283,-125,359,,,,,,0,493,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401000,-138,112,-40,-268,383,-6973,-8052,-15,340,418,359,-80,-39,495,148,187,0,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450000,-180,122,-297,56,1495,-6485,3970,-1724,350,477,359,-119,-39,497,135,-59,0,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5501000,-68,292,230,24,723,-6546,-2559,1510,-67,1464,359,-80,-39,501,95,-351,0,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550000,-4,219,-176,46,1048,2852,5618,-1114,-438,1045,359,-80,-39,505,93,-379,0,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5601000,31,306,181,50,1341,-4837,-6710,350,-880,1551,359,-119,-39,507,113,-131,0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650000,130,312,-89,206,1111,8956,7022,-2152,-1458,1584,359,-119,-39,509,120,-21,0,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5701000,188,385,-104,-200,213,2425,-6527,-687,-107,359,-80,-39,513,115,-201,0,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750000,288,95,-60,95,1813,2913,552,1326,-2376,553,359,-119,0,514,101,-311,0,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58010014,360,30,251,1446,-2457,1590,1448,-2293,1860,359,-80,-39,520,120,-67,0,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5850000,441,248,131,-109,728,4927,-2254,-1541,-3028,1211,359,-80,-39,521,139,66,0,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5901000,406,233,-271,-121,361,1937,-1827,350,-3059,1354,359,-119,0,532,114,-134,0,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950000,456,212,167,68,1647,4195,-179,106,-3351,1004,240,-119,-39,538,130,-225,0,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6001000,475,185,-164,32,846,-1236,247,-1053,-3459,843,240,-119,-39,540,116,-302,0,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050000,519,88,91,10,725,3341,3543,533,-3716,280,240,-119,-39,540,97,-262,0,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6101000,400,-157,112,-336,550,-1602,-3963,777,-2794,-1150,240,-80,-39,431,127,-75,0,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6201000,284,-358,-117,-19,646,-2518,-9945,716,-2352,-2081,240,-119,0,169,102,-433,-924,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301000,213,-427,61,99,893,-6607,2200,228,-1707,-2716,119,-80,-39,0,105,-213,-1600,6501000,,,,,,-2518,-423,1876,-2043,-3238,359,-6601000,271,-507,48,393,830,11580,980,4073,-2276,-2951,240,-119,0,0,117,167,-1600,0,,,,
6650000,190,-455,194,-147,667,-9415,1102,-2945,-1572,-3115,240,-80,-80,0,108,252,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701000,243,-418,-81,-131,1062,-3128,2261,-6241,-2115,-2431,359,-119,0,0,116,260,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750000,240,-369,120,-132,1018,-6607,-2620,2425,-1863,-2147,359,-80,0,0,96,151,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6801000,244,-282,-60,-81,1064,-9110,1773,-870,-2117,-1875,359,-119,-39,0,100,118,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850000,230,-251,-36,-65,1145,-15,1529,-198,-1804,-1463,359,-80,0,0,139,149,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950000,173,-97,-57,16,978,1998,64,-1968,-1705,-331,0,-119,39,0,136,171,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7001000,113,-19,-45,-11,867,-1968,3,899,-1126,-344,0,-80,-39,0,93,-88,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-261,119,-119,-39,0,85,-105,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7101000,30,-4,22,-4,899,-1846,-57,228,-640,-258,-119,-80,-39,0,80,-132,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150000,11,-20,-25,-29,1004,594,-911,167,-765,-350,-119,-119,-39,0,122,6,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7201000,14,-15,22,0,1071,1326,186,-1175,-784,-88,-119,-119,0,0,97,-34,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250000,2,-9,-27,0,923,-1175,369,-931,-709,-285,-119,-119,-39,0,122,57,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350000,27,41,-46,21,1041,1448,125,-382,-860,243,119,-119,0,0,115,13,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7401000,33,99,-21,12,984,-1114,1224,-382,-657,347,119,-80,-39,0,120,54,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450000,34,137,25,46,1086,-1114,308,-931,-896,799,119,-119,0,0,96,-47,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7501000,29,169,-2,1,1088,-1419,-545,1754,-868,752,0,-119,-39,0,88,-38,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7550000,22,187,-7,75,1009,-809,308,1876,-829,627,0,-119,-80,0,93,12,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7601000,9,210,30,23,1008,-382,858,1998,-755,1224,0,-119,0,0,96,-15,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7650000,-4,201,5,-30,992,-1480,552,1937,-670,938,119,-119,-39,0,132,158,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7701000,-16,203,-29,28,860,289,-606,655,-370,953,-119,-80,-39,0,85,-73,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750000,-14,207,24,-40,865,899,-667,777,-843,971,-119,-160,-39,0,118,40,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7801000,-15,201,0,8,924,411,614,228,-377,1169,240,-80,0,0,114,75,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7850000,1,211,26,-63,965,1815,64,899,-703,1232,359,-119,0,0,95,-31,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7901000,0,212,-17,-10,971,-321,-423,-1724,-463,771,240,-80,-80,0,103,19,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950000,4,214,-5,4,913,-443,3,-809,-493,1012,240,-80,-39,0,99,20,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001000,3,197,17,11,1070,-15,-789,45,-487,682,839,-80,-80,0,120,111,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050000,7,187,22,50,1078,350,-301,-321,-506,1089,1439,-80,0,0,99,16,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101000,-5,167,5,26,1042,-1053,491,-931,-668,975,0,-119,0,0,156,250,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150000,-16,156,-54,29,1038,-76,186,-626,-602,909,0,-119,0,0,147,199,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8201000,-22,141,-24,20,1024,167,-57,-76,-565,588,0,-119,-39,0,123,39,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250000,-11,153,13,60,941,411,125,350,-164,661,-2160,-39,-39,0,125,28,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8301000,8,153,-35,88,1065,-321,369,-870,-748,890,-2160,-119,0,0,136,98,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time_ms,imu_roll,imu_pitch,ax,ay,az,gx,gy,gz,Setpoint_rollRate,set_pitchRate,Setpoint_yawRate,Setpoint_roll,Setpoint_pitch,radio_3,height,heightRate,Setpoint_heightRate,height_PID_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,-17,3,4,7,1005,-29,-18,1,-361,19,359,-80,0,0,117,564,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101000,-6,0,0,-17,1006,31,42,1,-427,-1,240,-80,0,0,93,324,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150000,-8,-6,7,-1,994,-29,42,1,-413,-37,119,-80,0,0,137,505,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,-5,-6,0,2,1008,31,-18,1,-433,-268,240,-80,-39,0,135,335,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250000,-2,-14,7,3,1000,31,-140,1,-219,-315,240,-39,-39,0,128,262,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301000,9,-23,6,-7,986,-29,-140,62,-288,-135,240,-39,0,0,98,59,-1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350000,9,-28,-1,-7,1000,-29,42,1,-518,-163,240,-80,0,39,79,-60,-1444,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401000,3,-34,4,-5,1004,-29,-18,62,-484,-203,359,-80,0,61,129,153,-1356,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450000,-2,-37,-2,4,996,31,-18,62,-452,-453,359,-80,-39,63,100,33,-1348,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501000,-8,-37,2,3,1006,-29,42,-59,-648,-220,359,-119,0,65,94,14,-1340,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550000,-9,-35,4,0,1005,-29,42,1,-407,-204,119,-80,0,64,92,-43,-1344,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601000,0,-40,7,0,1001,-29,-18,62,-459,-465,240,-80,-39,65,114,57,-1340,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650000,10,-49,1,4,995,-90,-18,-59,-759,-517,359,-119,-39,66,122,83,-1336,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701000,22,-45,2,-4,998,-29,-79,-59,-828,-266,359,-119,0,69,123,74,-1324,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750000,19,-43,4,1,1007,-90,42,-59,-808,-251,359,-119,0,68,106,16,-1328,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801000,18,-37,-5,1,1002,-90,-18,-59,-802,-219,359,-119,0,73,84,-66,-1308,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850000,20,-29,2,4,1006,-29,103,62,-583,-401,240,-80,-39,74,156,193,-1304,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950000,41,-13,2,0,1002,-29,42,-59,-938,-76,359,-119,0,75,102,-71,-1300,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001000,46,-10,0,7,1005,31,-18,-59,-967,-61,359,-119,0,88,147,165,-1248,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050000,51,-10,-5,-5,1004,92,42,1,-999,-58,359,-119,0,145,146,163,-1020,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101000,46,-14,20,34,1317,-762,-324,-3538,-734,-316,359,-80,-39,154,89,-69,-984,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150000,35,-2,-1,-111,1127,1984,225,1832,-906,-249,240,-119,-39,157,93,-7,-972,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201000,23,-6,-19,40,1021,-1860,-2155,-1951,-832,-40,119,-119,0,157,103,16,-972,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250000,21,8,-35,25,880,214,713,1771,-823,48,359,-119,0,182,110,94,-872,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301000,27,33,29,-12,1038,-823,530,-1158,-622,-269,359,-80,-80,196,131,74,-816,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350000,44,6,36,30,950,-90,896,-731,-1187,-193,359,-160,-39,196,91,-78,-816,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401000,52,-7,-45,-77,937,275,-79,-1097,-1001,-273,359,-119,-39,196,86,-60,-816,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450000,56,-14,-28,80,1099,-29,-324,367,-1026,-83,359,-119,0,195,73,-96,-820,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501000,64,-22,-22,-9,1365,763,-934,611,-838,-362,240,-80,-39,199,129,186,-804,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550000,67,20,35,-2,673,1557,-2582,-1280,-855,117,359,-80,0,200,101,235,-800,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601000,69,54,-64,-9,516,-2410,896,1099,-869,82,240,-80,-39,204,62,-230,-784,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650000,87,130,-25,36,488,-6377,-2155,-5064,-1207,756,240,-119,0,203,130,257,-788,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701000,118,163,-112,-16,680,-5278,2483,-1524,-1156,719,240,-80,-39,204,95,-71,-784,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750000,109,230,-11,-27,899,1862,2727,5311,-1336,1104,119,-119,-39,203,116,-35,-788,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
