c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36
51976,373,-1552,88,-107,656,3521,-2628,-64,66,-24,0,22,19,428,6075,1056,-76,0,18296,1645,1670,1776,1758,-8,-266,-9,-281,-19,-270,255,-39,-184,22,-35,149
52026,104,-1300,-3,-108,1042,9625,2864,-1285,183,-93,0,39,4,428,6075,1063,13,0,12504,1531,1471,1670,1644,-35,-113,-37,-120,-68,-343,255,-41,-223,21,-36,152
52076,774,-1088,-12,-8,536,12493,667,423,128,-64,0,38,6,427,6047,1075,-16,0,14345,1536,1510,1652,1642,-60,-187,-64,-201,-60,-309,255,-138,-199,21,-35,150
52126,938,-1334,67,-280,971,7122,3048,789,109,-177,0,43,-12,428,6075,1061,-65,0,17238,1623,1637,1767,1749,8,-190,8,-201,-48,-270,244,-171,-262,20,-36,150
52176,1022,-679,-82,303,1353,8526,7503,-2750,171,-145,0,47,-15,428,6075,1067,40,0,14059,1518,1422,1635,1592,-188,-83,-200,-88,-268,-347,234,-109,-138,20,-38,157
52226,1956,-471,27,165,1052,7733,4818,484,-26,-60,0,26,-4,430,6132,1069,32,0,13832,1452,1518,1633,1630,-138,-220,-147,-236,-212,-154,255,-117,-145,21,-37,154
52276,1245,-234,-171,-46,1223,-3436,-2261,667,25,-54,0,28,-4,429,6104,1085,81,0,11110,1423,1399,1558,1561,-21,37,-23,40,-59,59,255,-41,-108,20,-38,147
52326,1205,19,-154,36,751,-1971,-3909,789,-26,39,0,15,11,428,6075,1102,70,0,12612,1538,1532,1629,1632,-82,37,-90,41,-9,78,255,-9,-41,21,-39,140
52376,1140,157,-186,43,784,-5694,-6107,972,-80,57,0,3,13,428,6075,1088,32,0,15015,1563,1577,1683,1676,-50,64,-54,69,68,180,255,-13,27,22,-40,141
52426,920,-714,-254,7,985,-8197,-3970,179,-98,5,0,-2,18,428,6075,1108,21,0,14644,1602,1618,1731,1716,-24,54,-27,60,42,261,255,21,42,23,-40,139
52476,250,-1194,90,-29,1218,-7281,-5435,-3,-84,-12,0,-11,16,428,6075,1074,-7,0,13785,1467,1488,1606,1616,-109,-79,-117,-85,-25,129,255,-24,30,24,-40,149
52526,-416,-1424,-157,73,1047,-3314,-736,850,-6,-119,0,-9,4,428,6075,1079,-77,0,15404,1667,1663,1735,1763,-104,33,-113,35,-48,77,244,-80,34,24,-40,147
52576,-1373,-1798,84,-358,1020,6573,5245,-186,98,-176,0,1,-4,429,6104,1060,-87,0,14703,1596,1596,1736,1718,-156,64,-165,68,-322,-67,244,-169,-43,24,-41,152
52626,-668,-1004,-66,-91,1117,10174,8358,1156,85,-159,0,5,-11,428,6075,1079,-13,0,13683,1603,1494,1679,1662,-204,80,-220,86,-368,-257,255,-130,16,25,-42,153
52676,781,-444,8,-104,736,4498,6282,2010,-89,-94,0,-1,-10,428,6075,1071,-10,0,14928,1544,1574,1708,1707,-211,35,-226,38,-319,116,255,-150,12,26,-42,148
52726,662,-403,-134,-84,1068,-5572,1827,1278,-98,-115,0,-5,-13,429,6104,1062,-37,0,17475,1644,1618,1739,1746,-196,156,-208,166,-253,185,255,-134,55,27,-43,155
52776,-38,-741,-1,2,1088,-6427,4268,-1956,-87,-115,0,-17,-9,428,6075,1049,-38,0,15439,1543,1509,1667,1668,-250,102,-262,107,-316,162,255,-172,134,28,-44,153
52826,-66,-495,277,4,1078,2484,9273,-369,-87,-113,0,-18,-18,428,6075,1070,30,0,12795,1520,1474,1651,1622,-136,118,-146,126,-330,175,255,-192,81,27,-44,151
52876,-236,12,36,-271,1052,592,7808,-491,-88,-114,0,-16,-23,429,6104,1078,110,0,10139,1360,1357,1513,1531,-154,130,-166,141,-294,160,255,-182,112,27,-46,153
52926,-523,16,124,42,1275,-9234,7991,-3,-95,-106,0,-28,-22,428,6075,1083,45,0,16854,1539,1529,1646,1646,-209,172,-227,186,-280,280,255,-181,148,27,-46,151
52976,-734,356,-80,-121,1115,-5999,6343,-1285,-111,-62,0,-32,-16,428,6075,1087,-6,0,15147,1551,1548,1690,1682,-132,333,-144,362,-318,386,255,-150,189,28,-48,157
53026,-508,478,96,190,905,-2581,6527,-858,-113,-34,0,-35,-16,428,6075,1063,-57,0,16692,1595,1553,1693,1682,-139,220,-147,234,-228,270,255,-173,171,27,-49,154
53076,-169,909,10,-20,822,164,4940,-1346,-118,-28,0,-26,-21,428,6075,1049,-54,0,14489,1628,1569,1733,1724,-148,192,-155,201,-230,298,255,-190,141,27,-50,153
53126,-320,943,-44,-143,960,-3253,7869,-1346,-106,-46,0,-23,-24,428,6075,1063,35,0,11331,1514,1478,1671,1644,-114,322,-121,343,-240,387,255,-193,123,27,-51,156
53176,-505,272,190,-189,448,-4229,6954,-125,-133,-43,0,-27,-21,429,6104,1066,-27,0,18318,1630,1600,1724,1707,-115,222,-122,236,-194,337,255,-125,161,26,-52,156
53226,-793,-19,-45,205,1137,-9661,2620,423,-113,-10,0,-39,0,428,6075,1063,8,0,14267,1497,1471,1628,1595,-61,251,-65,267,-146,352,255,-40,261,27,-53,148
53276,-939,24,68,192,709,-12164,1094,118,-157,27,0,-52,3,428,6075,1073,35,0,13624,1566,1546,1682,1680,-36,260,-38,279,0,460,255,-34,281,27,-53,143
53326,-961,-719,-55,-72,749,-12591,-3482,1766,-177,-18,0,-49,10,428,6075,1067,-7,0,15826,1541,1479,1655,1638,27,308,29,329,0,472,255,13,286,26,-54,147
53376,-1885,-1223,-4,-166,942,-10028,240,-1102,-162,-22,0,-61,17,432,6190,1081,0,0,14655,1537,1544,1676,1670,35,356,37,385,8,451,255,83,343,27,-53,147
53426,-2134,-1221,-116,262,1292,-9661,-1163,362,-156,-2,0,-72,23,428,6075,1062,14,0,11936,1517,1481,1606,1615,-9,316,-10,336,42,470,255,30,367,27,-53,150
53476,-1964,-1104,151,123,1020,-12408,-4031,606,-127,-11,0,-61,14,428,6075,1074,21,0,13368,1507,1490,1618,1628,34,185,37,199,87,396,255,-3,288,27,-52,150
53526,-2207,-1150,-145,-37,1143,-7525,-1041,-797,-76,-54,0,-53,12,429,6104,1070,18,0,12881,1440,1414,1562,1565,121,210,130,225,145,324,255,14,278,26,-51,153
53576,-2387,-1481,9,116,989,-7891,-2628,118,-49,-31,0,-54,19,428,6075,1084,23,0,14276,1515,1478,1617,1606,88,209,95,227,85,238,255,59,305,25,-50,145
53626,-2448,-1251,-140,87,1145,-2886,-614,484,-59,-3,0,-56,23,429,6104,1096,60,0,11262,1557,1526,1661,1658,81,124,89,136,125,183,255,78,285,25,-49,147
53676,-2255,-1349,-195,9,786,-7586,-2078,-1285,-109,-26,0,-61,23,428,6075,1084,33,0,13736,1475,1479,1608,1603,166,54,180,59,243,126,255,87,254,24,-46,150
53726,-1940,-1620,164,48,568,-6976,-4093,606,-83,32,0,-52,29,428,6075,1104,14,0,13240,1570,1576,1693,1681,142,24,157,26,178,144,255,83,212,24,-44,146
53776,-1810,-1300,109,-28,1001,-3375,-308,-1163,-58,20,0,-43,25,428,6075,1129,49,0,13830,1544,1537,1653,1643,93,-88,105,-99,174,-48,255,84,137,23,-42,150
53826,-1771,-1481,79,-39,761,-3741,-4215,606,18,38,0,-26,31,428,6075,1091,-51,0,17676,1573,1592,1680,1699,149,-142,163,-155,214,-107,255,98,68,22,-41,150
53876,-2033,-1929,251,-174,866,-140,-3726,-675,92,23,0,-13,32,428,6075,1077,-123,0,19767,1651,1589,1749,1742,189,-130,203,-140,205,-239,255,135,-35,21,-39,155
53926,-1395,-1096,-152,21,1235,9564,-247,-1712,172,59,0,8,33,428,6075,1071,-79,0,13449,1541,1511,1693,1674,194,-130,208,-140,203,-309,255,127,-72,20,-38,153
53976,-970,-1121,-3,181,1099,14385,-5130,-552,118,93,0,1,38,430,6132,1088,7,0,11336,1610,1523,1689,1707,165,-228,179,-248,300,-463,255,137,-67,19,-36,150
54026,24,-1872,107,-87,906,11029,-3177,-4703,63,63,0,14,43,428,6075,1092,19,0,12001,1550,1549,1731,1719,240,-297,263,-325,323,-374,255,190,-105,19,-34,151
54076,-30,-2359,69,-77,1177,5902,-125,301,82,47,0,16,50,428,6075,1070,-46,0,18319,1544,1523,1683,1661,205,-225,220,-240,280,-322,255,147,-144,18,-32,149
54126,-177,-2338,-111,-129,1072,17010,-125,-1590,152,-32,0,28,37,428,6075,1087,5,0,13345,1543,1578,1686,1690,251,-354,273,-385,282,-428,255,106,-219,17,-31,156
54176,494,-1847,-24,101,1075,3216,-552,-1956,165,-2,0,39,32,428,6075,1065,-18,0,13755,1574,1529,1684,1688,199,-253,212,-269,197,-463,244,148,-278,16,-31,153
54226,904,-1653,16,-46,820,8953,-1590,-186,122,59,0,40,40,429,6104,1080,73,0,11765,1535,1462,1649,1647,247,-242,267,-261,253,-447,255,133,-233,15,-30,150
54276,1159,-1158,-23,-25,772,11578,-7999,1156,105,77,0,41,36,429,6104,1080,34,0,15088,1505,1456,1633,1631,244,-277,264,-299,328,-440,255,136,-265,14,-30,153
54326,1650,-1112,-142,133,1139,2911,-6839,1156,89,108,0,44,43,428,6075,1070,-44,0,17965,1574,1532,1702,1675,303,-221,324,-237,333,-358,255,154,-266,12,-30,155
54376,1633,-1202,-203,256,1400,7794,-5008,-858,99,129,0,44,49,428,6075,1094,45,0,12146,1416,1425,1608,1599,273,-163,299,-178,377,-335,255,231,-157,11,-30,154
54426,1112,-1425,-69,-49,995,7122,-8487,-125,34,146,0,27,55,428,6075,1086,22,0,15567,1485,1481,1607,1618,212,-302,230,-328,384,-342,255,228,-177,12,-29,152
54476,901,-1533,-6,-40,1024,-1177,-7449,-2322,63,146,0,29,56,428,6075,1083,17,0,13181,1553,1565,1671,1657,306,-186,331,-202,385,-250,255,256,-195,10,-28,153
54526,927,-1538,8,166,1089,-1361,-10623,-980,88,189,0,31,64,428,6075,1082,14,0,15386,1518,1481,1620,1626,188,-271,204,-293,380,-338,255,303,-165,11,-27,152
54576,399,-2082,-97,121,1136,6268,-10074,484,89,197,0,22,77,428,6075,1070,-43,0,17029,1598,1570,1699,1704,261,-307,280,-328,424,-339,255,355,-116,12,-25,153
54626,-203,-2369,-59,-143,1287,3094,-11844,606,80,173,0,14,76,428,6075,1084,38,0,13375,1445,1385,1557,1586,192,-200,208,-217,393,-282,255,289,-84,13,-24,153
54676,431,-2364,-211,-58,919,6146,-8792,-675,58,116,0,20,69,429,6104,1087,29,0,13609,1496,1507,1618,1639,190,-212,207,-231,337,-287,255,289,-118,14,-22,152
54726,314,-2996,49,1,684,42,-9769,1827,73,110,0,20,73,428,6075,1085,-48,0,17727,1642,1603,1743,1713,205,-188,222,-204,274,-248,255,318,-103,15,-21,147
54776,256,-2888,-179,104,1098,9991,-3360,-125,59,129,0,13,80,427,6047,1075,-55,0,16203,1586,1583,1708,1700,-1,-224,-1,-241,109,-287,255,254,-45,18,-19,151
54826,-40,-3019,110,-18,1277,6268,-3726,-3,52,23,0,9,56,430,6132,1071,-10,0,12827,1596,1563,1688,1713,-4,-185,-4,-198,92,-344,255,178,-123,20,-18,146
54876,685,-2877,16,-102,1029,4071,-125,-125,85,7,0,30,52,428,6075,1066,-12,0,14341,1513,1532,1665,1639,36,-201,38,-215,-8,-250,255,138,-142,21,-17,147
54926,688,-2333,82,70,695,8099,4940,-552,88,-13,0,27,36,428,6075,1078,-24,0,15212,1654,1632,1731,1740,29,-143,32,-154,0,-252,255,43,-171,22,-17,144
54976,890,-1632,-7,43,1031,3643,1705,-369,85,-47,0,31,19,427,6047,1095,76,0,10163,1498,1440,1616,1611,-61,-83,-67,-91,-168,-219,255,-11,-182,22,-18,148
55026,1463,-1059,-108,133,1128,-2520,5306,1827,24,-19,0,28,17,429,6104,1090,26,0,14875,1585,1515,1676,1651,-97,-52,-105,-57,-247,-119,255,-40,-138,22,-19,154
55076,1280,-545,-61,163,845,2545,3353,1827,17,6,0,22,12,428,6075,1064,-62,0,16668,1613,1595,1749,1722,-100,15,-106,16,-179,34,255,-77,-68,24,-19,145
55126,381,-357,236,-38,1434,3521,6282,179,51,-25,0,17,-1,430,6132,1067,-2,0,13529,1542,1558,1700,1676,-140,-31,-150,-33,-286,8,255,-137,-132,24,-20,148
55176,363,-276,-36,295,1086,-506,5184,911,102,-63,0,21,-6,428,6075,1074,25,0,13466,1497,1489,1620,1599,-233,-36,-250,-38,-300,-111,255,-109,-69,24,-21,151
55226,462,-175,90,217,931,1019,2864,2803,29,-43,0,9,-7,429,6104,1074,21,0,14489,1567,1521,1661,1660,-141,66,-152,71,-238,76,255,-175,-33,24,-22,144
55276,434,-684,17,-63,668,-3802,2742,1583,-12,-156,0,7,-19,428,6075,1079,-29,0,15964,1623,1613,1735,1731,-129,158,-139,170,-355,194,255,-254,-26,24,-23,152
55326,-433,-716,19,-316,807,-4656,12813,606,27,-190,0,5,-24,428,6075,1082,12,0,14218,1550,1533,1681,1635,-297,126,-321,136,-574,145,244,-210,-40,24,-25,152
55376,-563,-199,23,278,1037,2239,14522,2742,76,-125,0,0,-20,429,6104,1086,31,0,13290,1548,1478,1629,1602,-313,177,-340,193,-546,136,255,-298,68,25,-27,151
55426,-483,295,59,-10,1141,2789,12386,606,6,-197,0,-7,-44,428,6075,1099,34,0,14753,1566,1553,1673,1661,-249,170,-274,187,-464,212,255,-358,52,25,-28,149
55476,-860,427,-117,-105,1032,-6549,16353,-858,24,-232,0,-7,-50,429,6104,1097,27,0,14067,1546,1568,1671,1655,-263,264,-288,290,-585,247,244,-343,21,23,-31,155
55526,-1135,757,-181,-38,967,-1177,16597,484,41,-174,0,-11,-43,428,6075,1084,28,0,13204,1551,1507,1627,1610,-352,197,-381,214,-569,127,255,-306,63,24,-33,154
55576,-434,1554,36,-2,937,4620,11898,606,-24,-57,0,-12,-38,429,6104,1081,-13,0,13447,1603,1582,1702,1674,-255,62,-275,68,-337,96,255,-306,78,23,-34,148
55626,56,2330,130,251,1364,-872,3963,1644,-84,5,0,-19,-42,427,6047,1083,-10,0,15700,1509,1450,1602,1579,-135,177,-147,192,-214,243,255,-300,133,22,-34,151
55676,-299,1835,-201,-151,1032,-9417,423,-186,-110,-23,0,-23,-33,429,6104,1088,14,0,12943,1585,1595,1708,1685,-46,183,-50,199,-42,367,255,-135,144,21,-35,154
55726,-598,504,-46,135,883,-13934,-4703,667,-119,48,0,-36,1,428,6075,1098,1,0,13449,1588,1581,1675,1664,-107,240,-118,264,-9,406,255,-35,226,22,-35,148
55776,-512,269,103,118,1121,-7281,-8853,240,-172,76,0,-45,7,427,6047,1067,13,0,14194,1516,1486,1602,1629,-112,166,-120,178,78,341,255,-68,236,22,-35,149
55826,-721,-729,130,-15,474,-10882,-12393,972,-156,-33,0,-42,0,428,6075,1084,-41,0,16247,1621,1608,1732,1733,18,316,20,343,128,522,255,-90,214,22,-35,150
55876,-1285,-1452,-125,9,1076,-13018,-3787,-614,-92,-154,0,-40,-3,427,6047,1083,-43,0,15474,1542,1543,1675,1649,20,226,22,245,-25,371,255,-21,214,21,-37,153
55926,-1827,-1498,-165,151,1321,-10089,3292,-675,-69,-71,0,-47,15,428,6075,1076,-20,0,15209,1560,1543,1680,1672,-42,333,-46,358,-49,442,255,2,291,21,-37,153
55976,-1363,-556,-91,-194,767,-6732,-1712,-858,-181,6,0,-54,13,428,6075,1077,-3,0,14084,1511,1497,1646,1651,7,233,8,251,42,392,255,-35,259,21,-37,146
56026,-1249,-722,-180,-87,1040,-8197,-4581,-64,-153,-29,0,-50,10,429,6104,1071,-8,0,12842,1568,1540,1667,1676,-46,265,-49,284,48,338,255,0,231,21,-37,150
56076,-791,-906,103,20,1082,-5328,-2445,484,-151,25,0,-44,19,428,6075,1088,65,0,10318,1504,1463,1649,1613,-61,207,-67,225,0,385,255,-19,217,22,-37,147
56126,-672,-964,126,101,805,-3253,-2384,-3,-110,-34,0,-36,6,428,6075,1064,-39,0,16764,1623,1603,1701,1726,9,192,9,204,77,309,255,-66,165,21,-37,144
56176,-904,-1273,127,-291,1314,-4290,423,-1956,-62,-74,0,-23,5,428,6075,1059,-7,0,12688,1502,1481,1661,1663,-5,234,-5,248,0,194,255,-57,78,20,-38,146
56226,-859,-1163,32,-85,1118,103,3963,-1407,-32,-72,0,-20,5,428,6075,1085,36,0,14668,1554,1531,1662,1659,30,79,33,86,17,51,255,-33,71,19,-38,141
56276,-584,-1395,136,20,633,-506,-797,-1163,-46,-81,0,-20,4,427,6047,1067,-42,0,15557,1610,1622,1714,1746,9,-55,10,-59,0,0,255,-94,51,18,-38,141
56326,-941,-1422,236,-124,558,-3253,301,-1712,-7,-120,0,-13,-6,429,6104,1064,-54,0,14624,1624,1548,1723,1712,93,184,99,195,0,84,255,-103,49,16,-40,147
56376,-401,-424,-228,40,1187,2606,5977,-1590,-18,-36,0,-11,4,428,6075,1062,6,0,11133,1458,1387,1625,1597,20,-59,21,-63,0,0,255,-22,98,15,-39,141
56426,-467,-704,18,46,873,2056,-64,423,-57,-26,0,-21,6,429,6104,1074,12,0,13910,1558,1588,1700,1710,53,-3,57,-3,93,110,255,-42,74,15,-39,137
56476,-845,-621,-236,-30,952,164,-3299,-1712,-22,-36,0,-18,8,428,6075,1064,38,0,13345,1477,1467,1636,1623,0,-3,0,-3,67,-8,255,-20,39,14,-38,140
56526,-665,-425,-226,-44,933,-2093,-308,-1407,-6,4,0,-12,13,429,6104,1069,10,0,13742,1504,1506,1626,1634,5,-74,5,-80,68,-51,255,15,31,14,-37,141
56576,-770,-644,76,-3,1000,-2276,-5252,-1285,11,42,0,-11,17,429,6104,1074,14,0,14354,1517,1517,1654,1671,-3,-47,-3,-51,107,29,255,28,23,14,-36,143
56626,-1091,-887,-84,19,1074,2667,-1102,-1956,46,-16,0,-10,14,428,6075,1062,-35,0,16427,1575,1580,1681,1710,12,-95,13,-101,92,-126,255,-20,-24,14,-36,150
56676,-1405,-1364,113,-111,1050,4742,850,-1773,158,-61,0,8,9,430,6132,1071,-7,0,12656,1598,1550,1703,1718,85,-8,91,-8,42,-265,255,-44,-94,12,-36,145
56726,-386,-841,-42,-154,924,8953,2254,-3421,122,-18,0,20,12,428,6075,1067,-3,0,13482,1516,1507,1674,1660,76,-195,81,-208,17,-323,255,14,-121,12,-35,149
56776,142,-639,150,-21,786,3399,3231,-1773,46,43,0,12,16,427,6047,1073,-9,0,15289,1529,1533,1693,1689,87,-125,94,-134,50,-118,255,5,-96,11,-35,143
56826,311,-465,-2,-80,966,-201,-125,-3116,34,56,0,14,19,429,6104,1076,23,0,13765,1499,1473,1661,1627,79,-162,85,-174,51,-196,255,74,-98,11,-35,143
56876,853,-321,-61,157,1175,-1116,-3726,-3116,-17,123,0,9,31,430,6132,1092,40,0,14146,1559,1544,1688,1694,32,-248,35,-271,163,-154,255,100,-31,12,-33,150
56926,490,-1035,-19,69,986,-2764,-3360,-3055,-28,43,0,1,27,427,6047,1065,-13,0,16050,1522,1572,1697,1701,134,-206,143,-219,202,-67,255,64,-59,12,-32,149
56976,-257,-1475,0,-128,1136,1263,3109,-2445,58,-21,0,9,22,429,6104,1073,-7,0,14652,1496,1521,1712,1674,39,-196,42,-210,8,-239,255,63,-139,12,-31,146
57026,-263,-958,-60,-82,1280,4315,6160,-3848,111,35,0,18,25,428,6075,1083,51,0,13955,1521,1486,1658,1662,32,-184,35,-199,0,-350,244,37,-148,12,-31,147
57076,144,-1461,174,22,807,3704,3170,-3116,119,-31,0,25,15,429,6104,1088,-12,0,16658,1556,1590,1709,1736,43,-164,47,-178,33,-294,255,-40,-211,11,-31,149
57126,-158,-1076,114,-118,1048,3704,3353,-3848,170,-46,0,33,7,430,6132,1072,-19,0,13621,1597,1496,1716,1697,93,-65,100,-70,8,-332,255,1,-198,10,-32,148
57176,975,-244,28,255,1057,3643,3109,-2933,85,82,0,29,20,427,6047,1073,8,0,13316,1561,1522,1700,1706,27,-255,29,-273,68,-307,255,45,-142,9,-31,143
57226,811,24,52,37,1079,-1361,-4215,-1224,50,102,0,24,18,428,6075,1071,8,0,13332,1493,1466,1678,1676,35,-164,37,-176,93,-203,255,49,-144,9,-30,143
57276,900,-287,115,172,1066,-933,-5985,-2506,42,140,0,21,30,428,6075,1087,48,0,13125,1530,1503,1672,1691,-39,-195,-42,-211,126,-175,255,64,-114,10,-29,151
57326,302,-1024,59,28,909,3948,-5252,-1651,73,25,0,19,21,428,6075,1071,-40,0,17674,1590,1604,1739,1756,24,-277,26,-297,111,-317,255,19,-191,10,-28,147
57376,-92,-1268,59,-16,1073,8465,3414,-3482,195,-27,0,37,16,428,6075,1067,1,0,12538,1491,1429,1673,1654,45,-35,48,-38,0,-328,255,8,-216,8,-30,142
57426,867,-770,3,189,1166,13836,3353,-1224,112,10,0,33,16,429,6104,1054,-86,0,17257,1633,1606,1771,1747,93,-201,98,-212,0,-431,255,-13,-188,7,-30,146
57476,992,-512,160,-25,917,6695,2437,-3360,112,50,0,40,15,428,6075,1054,-39,0,14283,1586,1558,1770,1752,16,-60,17,-63,50,-253,244,49,-158,7,-31,144
57526,859,-457,44,159,1018,9930,1094,-4581,84,59,0,28,19,428,6075,1056,-6,0,14744,1472,1454,1686,1662,69,-203,73,-214,67,-279,255,7,-180,7,-31,143
57576,1255,-365,125,-79,827,9197,-4154,-736,54,67,0,34,16,428,6075,1062,0,0,14418,1548,1504,1716,1706,60,-130,64,-138,156,-254,255,-13,-151,6,-32,146
57626,1352,-444,96,-33,632,1873,-1834,-2445,28,41,0,30,13,428,6075,1067,60,0,12499,1469,1401,1636,1647,51,-11,54,-11,102,-59,255,-10,-138,6,-33,144
57676,521,-974,44,-49,604,-445,-3665,179,47,-11,0,20,13,427,6047,1077,34,0,13750,1506,1466,1683,1676,70,71,76,76,48,57,255,42,-20,6,-34,136
57726,337,-1286,-61,239,1043,2117,-1651,606,-3,11,0,0,26,429,6104,1075,35,0,14009,1542,1485,1683,1677,64,65,69,70,58,19,255,29,34,5,-34,136
57776,275,-822,149,172,1036,-1300,423,-186,-25,31,0,-3,17,428,6075,1076,30,0,14021,1441,1426,1635,1619,8,7,9,7,17,76,255,42,-2,5,-35,133
57826,259,-1407,-143,89,1149,-5938,-1224,1339,-49,7,0,-6,28,429,6104,1077,-47,0,15729,1622,1607,1740,1753,22,111,24,119,67,173,255,83,40,5,-36,143
57876,-125,-1232,-172,166,1072,-10516,-186,-1224,-44,15,0,-13,28,428,6075,1074,-25,0,15436,1587,1572,1731,1733,59,121,64,130,51,282,255,15,20,5,-37,148
57926,157,-1204,111,-216,1044,-2764,2132,-3,-17,14,0,3,22,429,6104,1064,-44,0,16118,1550,1526,1689,1680,55,99,58,105,0,180,234,35,14,5,-38,139
57976,-228,-894,24,-50,1563,2362,3902,911,-34,12,0,-10,18,427,6047,1061,-3,0,12711,1498,1498,1681,1656,32,93,34,99,16,135,255,33,13,5,-39,138
58026,-273,-925,-139,65,1277,-4840,2254,1400,-24,44,0,-10,27,428,6075,1072,37,0,12740,1479,1492,1629,1601,65,91,69,97,25,145,255,96,78,5,-39,141
58076,-672,-864,-233,76,847,-7525,-1224,2132,-41,64,0,-21,33,429,6104,1067,-15,0,15714,1639,1639,1737,1747,49,139,52,148,96,231,255,85,130,5,-40,145
58126,-649,-1038,196,8,858,-10028,-5252,1949,-69,71,0,-24,27,428,6075,1050,-39,0,15305,1533,1523,1678,1672,5,190,5,199,101,346,255,85,128,6,-40,144
58176,-1142,-1486,-17,-25,996,-9173,-6839,1888,-45,55,0,-28,37,429,6104,1046,-41,0,14040,1576,1526,1684,1678,17,198,18,207,94,231,255,89,238,7,-40,147
58226,-1278,-981,-23,25,770,-5328,-4703,2254,-94,35,0,-41,24,428,6075,1056,8,0,13826,1523,1544,1682,1664,81,175,85,185,146,352,255,58,144,7,-41,144
58276,-1125,-1042,-10,-85,871,-7952,-4886,2742,-50,61,0,-27,30,428,6075,1055,-9,0,13229,1628,1564,1705,1716,4,171,4,180,109,218,255,59,183,8,-41,145
58326,-993,-1113,52,-66,1406,-384,-5924,2010,-53,26,0,-27,23,428,6075,1064,48,0,13437,1439,1402,1590,1591,10,168,11,179,111,232,255,10,124,8,-42,145
58376,-830,-1295,83,-50,835,714,-797,1156,-54,-58,0,-24,9,429,6104,1042,12,0,14018,1502,1524,1629,1643,-3,170,-3,177,50,254,234,-81,70,7,-42,141
58426,-956,-1729,148,-112,1122,-4168,118,179,-11,-144,0,-16,0,428,6075,1067,56,0,12303,1532,1523,1631,1649,23,202,24,215,33,227,255,-77,72,6,-43,145
58476,-832,-1926,59,-104,832,-628,4512,2254,-19,-161,0,-16,0,428,6075,1054,37,0,13963,1526,1477,1603,1598,-16,102,-17,107,-86,120,255,-49,87,5,-44,147
58526,-664,-1813,38,28,1402,836,5123,2254,-42,-116,0,-20,8,427,6047,1065,-3,0,15732,1553,1555,1680,1648,55,181,58,193,-67,211,255,-13,115,5,-45,144
58576,-605,-1390,-176,31,1260,-1849,4696,301,-65,-47,0,-24,18,429,6104,1063,-5,0,13973,1590,1536,1691,1702,0,142,0,151,-16,161,234,-4,130,5,-46,144
58626,-718,-1187,164,-87,965,1507,-64,1705,-104,-6,0,-31,16,428,6075,1071,-13,0,14125,1575,1545,1679,1690,-13,176,-14,189,0,235,255,-16,190,5,-46,146
58676,-1062,-1818,235,-186,851,1873,2315,1949,-91,-79,0,-32,11,428,6075,1089,23,0,14916,1458,1445,1608,1612,-8,126,-9,138,-34,222,224,-90,155,4,-45,148
58726,-1179,-1465,-18,-36,1124,-2703,5428,1217,-31,-154,0,-26,-4,428,6075,1064,0,0,13581,1470,1506,1611,1617,-62,66,-66,71,-169,143,255,-116,79,4,-45,150
58776,-1080,-835,35,-119,1120,-4046,10372,911,2,-119,0,-16,-8,429,6104,1062,22,0,13680,1591,1560,1677,1662,-72,198,-77,211,-217,197,255,-91,30,3,-47,149
58826,-379,-428,-30,69,810,-689,8907,423,-22,-49,0,-12,0,428,6075,1061,-12,0,12733,1573,1521,1664,1670,-92,224,-98,238,-161,177,244,-65,62,3,-49,145
58876,-77,-772,93,18,1182,-1422,2376,1156,-66,-21,0,-14,7,427,6047,1069,-17,0,16254,1504,1483,1629,1629,-20,135,-22,144,-42,261,255,-41,66,3,-50,145
58926,-998,-815,8,-260,846,-1300,4024,1217,-23,-47,0,-16,5,428,6075,1057,-62,0,16722,1557,1594,1691,1693,41,76,43,80,-17,252,244,-85,70,2,-50,142
58976,-979,-496,82,-244,944,-3070,1278,606,-1,-46,0,-12,-2,428,6075,1040,-32,0,13423,1554,1476,1638,1653,50,128,52,133,-25,126,255,-76,-28,1,-51,145
59026,-73,68,60,120,988,408,4085,1339,8,26,0,-2,3,429,6104,1050,-85,0,18581,1643,1584,1734,1715,23,236,25,248,-42,160,255,-55,32,0,-53,135
59076,151,-185,160,-43,881,2484,-1224,-1163,-64,16,0,-9,2,428,6075,1069,29,0,12311,1518,1503,1661,1661,8,228,9,244,0,264,255,-72,31,0,-55,138
59126,341,-19,-63,225,1405,-6915,789,-736,-94,28,0,-15,7,428,6075,1053,22,0,14464,1471,1433,1592,1551,25,137,26,145,-8,189,244,24,82,0,-56,139
59176,-482,-239,-46,201,1231,-6671,2559,850,-72,87,0,-25,22,428,6075,1075,10,0,16142,1556,1543,1695,1679,27,64,29,69,-9,221,255,98,169,0,-56,141
59226,-1336,-55,-139,-59,1090,-6182,-1834,240,-71,130,0,-36,29,428,6075,1056,59,0,12686,1456,1429,1624,1606,63,203,66,214,85,291,255,86,172,0,-55,146
59276,-1106,-62,-276,-5,1062,-3619,-4947,-64,-70,151,0,-33,36,428,6075,1066,28,0,14757,1558,1570,1694,1695,53,148,56,158,85,196,255,137,181,1,-55,146
