00000 1998000 998000 
19601000 3536 -5864 54 -134 1002 -160 -412 -52 1100000 1100000 1100000 1100000 1498000 1499000 997000 1500000 1997000 998000 
19649000 3481 -6221 77 -127 1076 -221 197 435 1100000 1100000 1100000 1100000 1498000 1500000 997000 1499000 1998000 998000 
19701000 3621 -6428 85 -77 993 22 75 -235 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
19749000 3601 -6726 28 -102 1072 327 -107 -541 1100000 1100000 1100000 1100000 1497000 1499000 999000 1498000 1999000 997000 
19801000 3556 -6775 53 -114 1040 327 -107 -541 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
19849000 3371 -6752 50 -81 1054 -99 136 191 1100000 1100000 1100000 1100000 1498000 1498000 999000 1499000 1998000 997000 
19901000 3600 -6897 69 -81 824 -405 -107 313 1100000 1100000 1100000 1100000 1499000 1499000 998000 1498000 1997000 998000 
19949000 3704 -6976 73 -120 989 -221 75 8 1100000 1100000 1100000 1100000 1498000 1499000 99806 -7001 80 -193 1069 -160 -229 8 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
20049000 3924 -6888 36 -90 973 22 136 191 1100000 1100000 1100000 1100000 1497000 1499000 998000 1499000 1998000 998000 
20101000 3761 -6765 62 -66 952 -99 -46 69 1100000 1100000 1100000 1100000 1498000 1499000 999000 1498000 1998000 997000 
20149000 3757 -6665 50 -89 886 22 75 -52 1100000 1100000 1100000 1100000 1498000 1499000 997000 1499000 1997000 998000 
20201000 3646 -6438 80 -126 956 83 75 69 1100000 1100000 1100000 1100000 1497000 1498000 997000 1499000 1999000 999000 
20249000 3738 -6240 81 -82 955 -99 -229 -174 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 997000 
20301000 3826 -6018 47 -95 946 -221 197 191 1100000 1100000 1100000 1100000 1498000 1498000 997000 1500000 1998000 998000 
20349000 3866 -5829 67 -77 1031 -221 -46 69 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 997000 
20401000 3626 -5811 85 -109 1026 -38 75 -358 1100000 1100000 1100000 1100000 1498000 1499000 998000 1499000 1998000 998000 
20449000 3557 -5909 18 -145 1003 510 -534 -358 1100000 1100000 1100000 1100000 1498000 1499000 999000 1498000 1998000 998000 
