9050000 5950 4278 126 99 1077 3623 -290 -174 
9101000 4641 4102 168 69 1422 2463 -1206 1045 
9150000 7169 -927 -31 26 1059 -4677 3798 -3715 
9201000 11335 3865 188 15 497 -527 1052 2754 
9250000 5993 -857 6 28 1234 -4555 3554 -602 
9301000 4761 3125 91 -81 1006 -8644 5202 1961 
9350000 4973 1898 -3 90 1000 -4555 5080 -1578 
9401000 6042 2263 131 34 856 -8339 7216 -419 
9450000 5424 1883 116 41 824 -9926 11122 3181 
9501000 4005 1321 57 46 855 -9316 12770 -2921 
9550000 4195 -33 115 -12 986 -12306 10756 191 
9601000 6252 -238 139 -39 831 -14076 10390 2754 
9650000 2699 -2801 13 -107 1064 -11696 13137 2266 
9701000 -385 -2369 -26 -78 986 -12673 11489 -1944 
9750000 1142 -1608 90 -1 927 -10720 11733 1656 
9801000 1981 -2800 45 -91 985 -9072 9719 5074 
9850000 680 -5195 -8 -104 959 -7424 7399 557 
9901000 -1859 -3816 15 -23 965 -6203 5141 -1334 
9950000 -1308 -4249 29 -116 959 -4189 2272 4097 
10001000 -939 -4879 -20 -90 941 -649 1540 679 
10050000 -1728 -5240 -40 -85 1119 -38 319 -2860 
10101000 -1231 -4480 48 -90 1091 1059 -1328 2083 
10150000 -19 -4315 -13 -91 1015 2524 -1816 2510 
10201000 -1046 -4605 -53 -77 874 2219 -2487 1534 
10250000 -2402 -4078 -95 -43 1020 2036 -1572 -3165 
10301000 175 -3261 57 -84 965 2341 -3464 1472 
10350000 536 -4741 27 -134 946 3501 -2365 3243 
10401000 -661 -3471 -53 -45 978 3195 -2365 -1578 
10450000 -288 -2089 -2 14 1111 2402 -2671 -2921 
10501000 354 -4001 -44 -155 1089 2646 -1999 2815 
10550000 -310 -4100 18 -35 1042 3195 -2182 -3287 
10601000 -266 -1626 17 0 910 1303 -1694 -968 
10650000 1388 -4658 61 -134 945 388 -1206 3792 
10701000 -1260 -1947 -69 -10 1133 2585 -168 -2677 
